"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"7950000US1211704","Seminole County (East) PUMA, Florida","44394","1913","5.1","2.5","1.8","1.0","5.0","1.9","6.8","2.3","10.6","2.5","17.3","3.2","15.0","3.5","18.3","3.0","8.9","2.2","11.3","2.3","79222","4551","101414","6883","31.6","(X)","(X)","(X)","(X)","(X)","33099","2067","3.8","2.1","0.8","0.6","2.6","1.7","7.1","3.0","7.1","2.3","16.2","3.1","16.3","3.8","21.1","3.6","10.9","3.1","14.0","2.9","93129","8704","114526","8206","(X)","(X)","31.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","104966","8649","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11295","1561","9.3","7.2","4.5","3.5","12.2","6.3","12.9","6.6","19.3","7.2","16.2","6.4","12.1","5.9","8.0","4.8","2.3","1.9","3.3","2.6","41846","6577","58858","9613","(X)","(X)","(X)","(X)","28.0","(X)",
"7950000US1212100","Suwannee, Taylor, Madison, Hamilton & Lafayette Counties PUMA; Florida","34674","2004","9.8","3.2","4.3","1.7","10.9","3.1","13.0","3.7","14.1","3.3","22.3","3.9","11.6","3.1","11.1","2.7","1.0","1.0","1.9","1.7","46550","7054","58643","6537","39.9","(X)","(X)","(X)","(X)","(X)","23394","2161","6.2","2.5","2.7","1.6","6.8","3.0","13.4","4.5","14.7","4.1","22.2","4.4","14.9","4.2","15.7","3.9","0.9","1.2","2.6","2.5","54135","5861","69089","9478","(X)","(X)","39.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62312","4152","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11280","1858","18.7","7.3","7.5","4.3","20.2","6.0","15.8","6.4","12.6","4.7","18.0","7.0","3.9","2.9","1.6","1.7","1.3","1.9","0.4","0.8","28589","7803","34897","4196","(X)","(X)","(X)","(X)","39.6","(X)",
"7950000US1212701","Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town PUMA; Florida","49918","2676","6.8","2.2","6.0","1.9","8.5","2.6","11.7","2.9","13.8","3.1","17.1","2.8","13.5","2.3","12.8","2.8","5.5","1.9","4.2","1.8","55485","5204","71886","5466","54.6","(X)","(X)","(X)","(X)","(X)","31634","2476","3.2","1.7","1.8","1.7","5.2","2.4","8.9","3.5","16.4","4.7","17.7","4.1","16.2","3.2","17.3","3.7","7.6","2.9","5.6","2.4","69015","8230","86384","7038","(X)","(X)","55.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79836","8274","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18284","2529","13.0","5.1","14.7","5.4","15.7","5.4","13.9","5.1","13.3","3.9","15.1","5.3","5.6","2.5","4.6","2.8","2.0","1.2","1.9","1.9","28365","3554","44446","6940","(X)","(X)","(X)","(X)","53.7","(X)",
"7950000US1212702","Volusia County (Northeast)--Daytona Beach, Ormond Beach & Holly Hill Cities PUMA; Florida","55324","3243","7.7","2.1","7.0","1.8","11.3","2.1","15.0","2.8","14.1","2.2","18.5","2.8","10.3","2.1","9.8","2.1","3.2","1.3","3.1","1.1","44407","4617","62681","5763","40.0","(X)","(X)","(X)","(X)","(X)","30894","2589","6.7","2.5","4.5","2.4","8.7","2.7","12.4","3.8","10.7","2.3","21.7","4.0","12.4","2.7","14.2","3.3","5.0","2.2","3.7","1.3","58023","5722","72284","5587","(X)","(X)","40.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71564","9462","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24430","2554","9.8","3.0","11.0","3.0","15.9","4.0","18.2","3.8","17.6","4.1","13.4","3.5","6.7","3.3","4.3","2.0","1.0","1.0","2.2","1.5","31876","2330","48598","10200","(X)","(X)","(X)","(X)","37.4","(X)",
"7950000US1212703","Volusia County--Port Orange, Edgewater, New Smyrna Beach (East) & Oak Hill Cities PUMA; Florida","62989","2852","4.6","1.3","4.9","1.6","10.3","2.0","12.0","2.3","14.7","2.4","19.7","2.5","14.2","2.2","12.3","2.2","3.1","1.0","4.0","1.1","53466","3578","73472","5185","38.9","(X)","(X)","(X)","(X)","(X)","36917","2434","1.9","1.0","2.6","1.5","5.3","1.9","10.0","2.9","13.6","3.3","21.6","3.1","18.9","3.2","17.2","3.2","4.1","1.5","4.9","1.8","70352","3631","87045","7887","(X)","(X)","39.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","75781","4646","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26072","2546","8.8","2.9","8.3","3.2","18.3","3.8","14.9","3.7","18.3","4.2","16.6","3.8","6.3","2.7","4.1","1.6","1.6","0.9","2.9","1.5","34724","3708","51826","6565","(X)","(X)","(X)","(X)","38.1","(X)",
"7950000US1212704","Volusia County (Southwest Central)--Deltona & Lake Helen Cities PUMA, Florida","47640","2660","3.5","1.4","2.2","1.3","9.5","2.6","9.7","2.5","14.0","3.6","24.2","3.7","15.3","3.2","13.8","2.7","2.8","1.2","5.0","2.1","61344","3864","75028","6340","55.3","(X)","(X)","(X)","(X)","(X)","35942","2387","1.6","1.1","1.5","1.1","6.6","2.3","7.3","2.5","15.2","4.3","26.8","3.8","15.9","3.9","15.8","3.4","3.0","1.4","6.2","2.7","65508","2987","83030","8061","(X)","(X)","56.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73761","5518","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11698","2016","9.4","4.6","5.8","4.8","21.6","7.3","17.4","5.9","14.9","5.8","14.6","7.3","9.5","4.4","3.2","2.3","2.4","3.8","1.3","1.6","31753","5113","43833","5852","(X)","(X)","(X)","(X)","49.8","(X)",
"7950000US1300100","Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties PUMA, Georgia","60780","2461","6.1","2.1","4.0","1.3","11.9","2.4","10.6","2.4","9.9","1.9","19.6","3.1","12.6","2.5","16.5","2.6","4.7","1.4","4.0","1.2","58508","3793","76728","5877","34.4","(X)","(X)","(X)","(X)","(X)","41375","2496","5.0","2.4","2.9","1.7","8.2","2.1","8.8","3.1","8.2","2.2","21.5","4.3","12.9","3.3","20.9","3.5","6.7","2.0","4.9","1.5","66957","5299","89206","7543","(X)","(X)","33.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82853","5462","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19405","2419","9.3","4.9","6.4","2.7","19.9","6.3","14.3","4.6","13.9","4.1","17.0","5.5","11.5","4.6","5.2","2.7","0.4","0.5","2.0","1.9","35097","8199","47748","5719","(X)","(X)","(X)","(X)","33.8","(X)",
"7950000US1300200","Coastal Regional Commission (West)--Liberty, Bryan & Long Counties PUMA; Georgia","42902","2290","4.2","2.0","2.6","1.5","9.6","2.8","8.7","2.2","16.4","3.0","26.0","4.1","12.8","2.7","11.4","2.6","4.5","1.7","3.8","1.5","56732","4135","70018","4517","38.6","(X)","(X)","(X)","(X)","(X)","31071","2400","3.4","1.9","1.3","0.8","6.6","2.7","7.3","2.3","17.5","3.9","28.5","4.6","13.4","3.3","11.8","2.8","5.7","2.3","4.4","1.8","60407","3903","75821","5320","(X)","(X)","38.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66892","3891","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11831","1744","8.3","5.4","5.5","4.5","18.0","7.3","15.0","5.9","17.7","5.6","20.5","9.0","8.0","5.5","5.1","2.9","1.8","1.8","0.0","1.9","37860","8521","45237","4976","(X)","(X)","(X)","(X)","38.1","(X)",
"7950000US1300300","Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties PUMA; Georgia","55969","1958","7.0","1.8","5.7","1.7","8.9","2.0","9.5","2.3","13.0","3.1","23.7","3.7","14.8","2.7","10.3","1.9","3.2","1.1","3.9","1.6","55302","5352","67059","4557","38.1","(X)","(X)","(X)","(X)","(X)","35783","2252","6.1","2.7","2.8","1.6","4.6","1.7","6.4","2.2","10.7","3.5","28.0","5.0","16.7","3.7","14.2","2.9","5.1","1.8","5.4","2.3","68190","3788","81118","6963","(X)","(X)","40.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80466","6912","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20186","2105","11.9","3.7","11.9","4.0","16.8","4.5","13.8","4.5","18.9","6.2","13.7","4.2","9.5","4.2","2.6","1.6","0.1","0.2","0.9","1.1","30521","4844","38206","4378","(X)","(X)","(X)","(X)","32.0","(X)",
"7950000US1300401","Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City PUMA, Georgia","62826","3335","8.9","2.0","6.4","1.7","13.7","2.8","10.7","2.3","13.1","2.3","18.3","3.0","10.9","2.0","10.3","2.1","4.0","1.3","3.6","1.0","46266","3586","68297","5626","46.5","(X)","(X)","(X)","(X)","(X)","36473","3310","4.5","1.9","2.7","1.4","11.0","3.6","10.9","3.5","11.9","2.9","20.0","3.6","15.3","3.3","13.5","3.2","5.5","2.0","4.8","1.5","59016","3910","84037","9899","(X)","(X)","50.1","(X)","(X)","(X)","19910","2259","1.2","1.4","1.8","1.6","3.6","1.7","4.4","2.1","8.0","2.5","23.6","5.1","17.9","4.8","22.3","5.4","9.6","3.7","7.7","2.4","83227","7898","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26353","2373","15.1","3.5","12.0","3.7","18.0","4.5","11.1","3.3","13.8","3.5","16.3","4.1","5.5","2.0","4.7","2.2","1.5","1.1","2.0","1.4","29482","3981","44726","4243","(X)","(X)","(X)","(X)","41.4","(X)",
"7950000US1300402","Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City) PUMA, Georgia","45161","2979","3.4","1.4","3.4","1.4","7.3","2.5","6.5","2.8","9.7","3.0","20.7","3.9","14.8","4.3","20.1","4.5","4.6","1.7","9.6","2.5","73530","6279","97279","7030","44.1","(X)","(X)","(X)","(X)","(X)","29416","2651","3.3","1.8","1.7","1.5","4.8","2.6","4.6","3.1","8.8","3.9","15.5","4.2","21.7","6.5","22.8","5.5","6.3","2.5","10.6","2.5","89058","12651","109603","8120","(X)","(X)","49.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","98116","11525","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15745","2504","4.1","3.0","7.1","3.8","12.3","5.3","10.6","5.6","12.0","4.7","29.7","8.5","6.9","3.4","8.8","4.6","0.7","1.0","7.8","5.4","53044","7119","69544","11810","(X)","(X)","(X)","(X)","33.8","(X)",
"7950000US1300500","Southern Georgia Regional Commission (East & Central) PUMA, Georgia","61901","1952","9.8","2.1","6.3","1.9","17.7","3.1","13.1","2.4","11.1","2.1","19.2","2.9","8.7","2.0","10.2","2.2","1.8","0.8","2.2","1.2","39114","5294","53663","4275","37.6","(X)","(X)","(X)","(X)","(X)","40166","2722","5.4","2.1","1.6","1.0","14.8","3.8","12.5","3.1","12.2","3.1","22.6","3.3","10.4","2.9","15.3","3.4","2.6","1.2","2.6","1.6","51750","2564","64380","5023","(X)","(X)","40.6","(X)","(X)","(X)","28403","2482","1.4","1.1","1.2","1.2","9.6","4.1","12.8","3.2","11.7","3.6","24.8","4.2","11.9","3.1","19.4","4.1","3.6","1.7","3.6","2.2","61159","4141","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21735","2332","18.9","4.7","15.5","4.8","26.1","6.0","16.0","4.8","9.2","3.0","8.5","3.8","3.6","2.8","0.6","0.6","0.3","0.6","1.4","1.6","21053","2198","30435","6082","(X)","(X)","(X)","(X)","29.9","(X)",
"7950000US1300600","Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City PUMA, Georgia","42639","1440","8.1","3.0","3.8","1.9","13.1","3.6","14.9","3.0","13.6","3.1","20.0","3.9","12.1","3.0","8.4","2.3","2.9","1.1","3.2","1.5","45683","7502","62009","5380","61.6","(X)","(X)","(X)","(X)","(X)","26536","1904","5.4","2.9","1.7","1.6","12.7","4.3","10.8","3.3","13.0","3.9","19.2","4.5","15.5","3.9","13.2","3.7","4.1","1.7","4.2","2.2","57050","7898","74142","7435","(X)","(X)","56.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73021","6910","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16103","2031","15.2","6.8","7.3","3.9","14.3","6.0","21.1","6.8","14.8","5.8","19.6","6.4","4.7","3.1","1.7","1.7","0.8","1.0","0.4","0.6","30235","3148","36631","4180","(X)","(X)","(X)","(X)","68.5","(X)",
"7950000US1300700","Southern Georgia Regional Commission (West) PUMA, Georgia","48554","1906","12.3","2.5","7.4","1.9","12.8","2.4","11.9","2.7","12.6","2.6","18.5","2.8","10.9","2.2","9.1","2.2","2.0","1.0","2.6","1.0","41156","5056","57772","5084","56.4","(X)","(X)","(X)","(X)","(X)","32545","2057","10.0","3.1","3.8","1.8","12.2","3.5","12.4","3.0","12.9","3.2","17.9","3.4","13.7","2.7","11.8","3.2","1.9","1.1","3.5","1.5","48934","3803","66436","7109","(X)","(X)","57.5","(X)","(X)","(X)","19991","2196","4.1","2.2","2.7","2.0","7.3","2.9","10.7","3.1","10.7","3.1","21.7","4.4","18.1","4.0","16.5","4.9","2.7","1.6","5.5","2.4","65773","6559","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16009","1823","20.5","5.9","14.9","4.2","16.3","4.0","8.8","3.4","12.1","5.0","18.2","5.9","5.2","3.1","1.3","1.4","2.1","1.8","0.6","0.8","23997","4843","36427","6058","(X)","(X)","(X)","(X)","53.4","(X)",
"7950000US1300800","Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties PUMA; Georgia","42006","1686","10.3","2.8","7.1","2.0","10.9","2.7","11.6","2.6","12.2","3.4","15.8","3.2","10.8","3.2","13.4","3.2","3.6","1.7","4.3","2.1","46080","7959","66697","5991","43.0","(X)","(X)","(X)","(X)","(X)","29099","2257","7.4","2.7","2.4","1.1","11.6","3.8","11.0","3.4","9.0","3.4","16.2","4.2","14.0","4.3","18.4","4.5","4.0","2.3","6.0","3.1","64581","5154","79239","8071","(X)","(X)","46.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83198","6668","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12907","1968","17.2","6.2","17.5","5.7","11.5","4.3","11.7","4.3","18.7","5.8","15.4","6.0","3.1","1.9","3.4","2.7","0.9","1.2","0.7","0.9","29046","5894","36255","5555","(X)","(X)","(X)","(X)","35.3","(X)",
"7950000US1300900","Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties PUMA, Georgia","43150","1558","12.3","2.8","6.9","2.4","14.7","3.1","9.4","2.3","15.6","3.6","14.3","2.9","9.2","2.5","12.0","2.7","2.7","1.3","2.9","1.3","42602","5397","59782","5071","42.2","(X)","(X)","(X)","(X)","(X)","26005","1936","8.9","3.1","4.0","2.5","8.9","3.5","9.2","2.6","15.9","4.6","13.7","3.3","13.2","4.2","17.2","4.4","4.4","2.0","4.7","2.2","56099","9088","76639","7639","(X)","(X)","42.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89176","14193","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17145","1837","18.7","6.0","11.7","4.8","23.5","6.2","10.1","4.5","16.3","6.1","13.4","4.0","2.4","1.5","3.6","2.4","0.2","0.3","0.2","0.4","21711","4594","32586","3428","(X)","(X)","(X)","(X)","40.5","(X)",
"7950000US1301001","Atlanta Regional Commission (Central)--Fulton County (North)--Sandy Springs City PUMA, Georgia","61396","3315","1.8","1.0","1.1","0.7","7.7","2.7","5.2","2.3","8.3","2.1","16.7","3.5","13.7","2.9","19.0","3.2","7.1","2.6","19.5","2.4","86448","7933","146338","10546","26.7","(X)","(X)","(X)","(X)","(X)","29905","2107","0.4","0.6","0.5","0.6","4.9","2.6","4.2","3.1","5.1","2.3","8.3","3.2","13.5","3.9","21.8","3.9","8.5","2.5","32.8","4.8","125306","15203","209975","21970","(X)","(X)","29.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","144697","24579","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31491","4036","3.0","1.8","1.6","1.2","10.8","4.7","7.6","3.9","12.2","3.9","23.4","5.8","13.8","5.0","15.3","4.5","5.7","4.3","6.6","2.3","66952","7048","83741","8397","(X)","(X)","(X)","(X)","23.6","(X)",
"7950000US1301002","Atlanta Regional Commission (Central)--Fulton County (Northeast)--Johns Creek City PUMA, Georgia","41466","2315","2.0","1.7","1.0","0.9","1.6","1.1","3.9","2.0","6.2","2.6","7.3","2.3","8.9","2.9","19.1","4.0","19.0","3.4","31.1","3.7","150149","21988","170735","10895","26.6","(X)","(X)","(X)","(X)","(X)","32779","2038","0.4","0.4","1.1","1.1","1.7","1.3","2.5","2.1","4.5","2.1","6.4","2.2","7.5","3.0","18.2","4.2","21.1","4.0","36.7","4.5","164265","12321","186531","12542","(X)","(X)","29.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","172474","23915","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8687","2090","8.4","7.9","0.4","0.7","1.2","2.1","9.1","6.2","12.7","9.8","12.1","7.1","14.9","8.3","22.4","10.3","9.6","5.4","9.1","6.7","90850","26429","107575","24910","(X)","(X)","(X)","(X)","16.0","(X)",
"7950000US1301003","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (South) PUMA, Georgia","47181","3730","7.1","2.6","6.3","2.2","10.9","3.5","9.1","2.5","16.0","3.1","21.8","4.7","11.4","3.5","11.1","3.6","2.3","1.1","3.9","1.6","50280","6649","64225","5790","48.9","(X)","(X)","(X)","(X)","(X)","25660","2624","7.1","3.9","6.6","3.6","9.3","4.5","7.5","3.3","16.1","4.7","20.4","4.6","8.8","2.4","13.8","5.3","3.7","1.9","6.8","2.6","51881","6313","75624","9932","(X)","(X)","55.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96883","12952","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21521","3342","8.9","3.9","6.1","2.9","13.1","4.9","12.4","4.0","15.6","5.0","24.3","8.2","14.2","6.7","4.7","3.4","0.3","0.4","0.3","0.6","44170","4664","46847","4596","(X)","(X)","(X)","(X)","40.5","(X)",
"7950000US1301004","Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities PUMA, Georgia","46902","3732","5.5","2.3","2.5","2.4","6.1","2.3","5.8","2.4","12.2","4.4","17.3","4.9","19.3","4.7","19.5","6.5","7.1","3.2","4.6","2.4","75673","8418","84930","8576","43.2","(X)","(X)","(X)","(X)","(X)","31873","2932","2.3","2.3","0.2","0.3","5.9","3.4","5.7","2.6","9.2","4.5","18.1","5.9","18.4","6.3","24.9","8.6","9.8","4.7","5.5","3.0","89803","12451","98695","11034","(X)","(X)","48.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","111123","14698","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15029","3253","12.3","5.9","7.5","7.3","11.3","5.9","7.6","5.5","22.1","10.5","12.6","6.6","17.7","8.2","6.8","4.7","1.9","2.8","0.1","0.2","43750","9089","47829","6575","(X)","(X)","(X)","(X)","27.0","(X)",
"7950000US1301005","Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell City PUMA, Georgia","64485","3173","2.2","1.2","1.2","0.7","3.2","1.6","4.8","1.5","7.5","2.4","12.1","2.3","10.2","2.4","19.9","3.4","14.3","2.9","24.5","3.2","117653","10135","161891","14083","26.2","(X)","(X)","(X)","(X)","(X)","45210","2306","1.8","1.2","0.7","0.7","3.6","2.3","3.8","2.0","4.2","1.9","10.0","2.5","8.7","2.7","18.7","3.3","17.7","3.7","30.9","4.0","147072","12809","189020","19141","(X)","(X)","25.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","157678","8478","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19275","2942","2.9","2.8","2.5","1.8","3.6","2.0","8.7","3.5","14.2","5.7","16.7","5.3","14.3","5.3","22.6","7.7","5.9","3.5","8.6","5.5","76579","9245","93099","13478","(X)","(X)","(X)","(X)","29.0","(X)",
"7950000US1301006","Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North) PUMA, Georgia","69017","4024","6.3","2.0","2.4","1.1","4.1","1.7","4.8","1.9","7.6","2.2","15.1","2.8","10.5","2.9","14.1","2.7","10.9","2.9","24.2","2.8","95986","12396","179482","17146","22.4","(X)","(X)","(X)","(X)","(X)","28117","2777","2.4","1.8","0.4","0.6","0.8","1.0","2.9","2.7","2.2","1.9","7.6","3.7","8.1","3.4","17.8","4.1","12.8","3.9","44.9","5.2","178988","14553","286370","28864","(X)","(X)","23.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","203230","20763","N","N","(X)","(X)","(X)","(X)","(X)","(X)","40900","4025","9.0","3.4","3.8","1.7","6.4","2.6","6.0","2.6","11.9","3.6","20.2","4.3","12.3","4.5","12.1","3.0","8.9","3.2","9.3","2.7","65049","8206","104207","17956","(X)","(X)","(X)","(X)","21.0","(X)",
"7950000US1301007","Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (Southeast) PUMA, Georgia","71644","3531","8.4","2.0","5.0","1.8","7.3","1.8","4.5","1.4","9.1","2.0","11.0","1.8","10.2","2.0","19.4","2.1","9.8","1.8","15.4","2.1","85311","5718","116323","9446","23.2","(X)","(X)","(X)","(X)","(X)","28660","2389","4.9","2.4","4.1","3.2","8.6","2.8","2.1","1.5","4.8","2.0","5.8","2.2","8.1","2.4","19.2","3.9","14.4","3.1","28.0","4.0","122399","11448","154524","14479","(X)","(X)","28.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","171399","15853","N","N","(X)","(X)","(X)","(X)","(X)","(X)","42984","3509","11.0","2.8","5.8","2.0","6.5","2.1","6.2","2.2","12.0","3.3","14.6","2.8","11.2","3.1","19.3","2.9","6.4","2.0","6.9","2.0","64465","7338","89527","11779","(X)","(X)","(X)","(X)","19.1","(X)",
"7950000US1301008","Atlanta Regional Commission (Central)--DeKalb County (South) PUMA, Georgia","45540","2796","7.1","2.2","3.6","1.7","10.8","3.3","7.5","2.9","15.6","4.1","17.3","3.6","15.0","4.0","14.3","3.1","5.8","1.9","3.2","1.4","59315","7443","71688","5608","39.0","(X)","(X)","(X)","(X)","(X)","27444","2592","1.3","1.1","0.7","1.2","6.3","2.7","5.3","3.2","15.7","5.9","17.3","4.9","19.4","5.6","20.2","4.8","9.2","3.1","4.6","2.0","78540","7396","90135","7483","(X)","(X)","44.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88011","14060","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18096","2753","16.2","5.2","7.8","4.3","17.5","6.1","12.9","5.6","14.6","5.3","16.5","6.5","9.1","4.3","3.8","2.5","0.6","0.7","1.1","1.3","29638","7912","41842","5588","(X)","(X)","(X)","(X)","30.9","(X)",
"7950000US1301100","Southwest Georgia Regional Commission (West & Central) PUMA, Georgia","43805","1504","10.0","3.0","8.3","2.3","18.0","3.8","10.4","2.6","14.5","2.9","17.1","2.6","9.2","2.0","9.3","2.0","1.4","0.8","1.9","0.9","38563","4036","52655","3496","59.9","(X)","(X)","(X)","(X)","(X)","29971","1936","6.6","3.0","6.5","2.5","14.1","3.9","11.3","3.5","13.5","3.2","20.5","3.8","11.1","2.8","12.6","2.8","1.7","1.0","1.9","1.0","47605","4669","59666","5101","(X)","(X)","60.2","(X)","(X)","(X)","17659","1635","1.7","1.3","3.2","1.9","6.9","3.2","9.1","3.6","14.9","4.4","21.1","4.9","17.2","4.3","20.7","4.5","2.2","1.3","3.0","1.8","70235","5785","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13834","1537","19.8","6.6","14.8","4.7","28.0","7.7","10.0","4.1","11.7","4.5","8.5","3.6","3.0","1.8","1.7","1.5","0.7","1.2","1.7","1.8","19465","2509","33789","7204","(X)","(X)","(X)","(X)","58.1","(X)",
